Id,SalePrice
593,218711.3167003843
575,301212.99853799585
1249,179379.83221663957
1604,128236.9329672646
1064,439492.57931390265
1923,148276.9020739811
1988,104992.38843024561
2325,165916.83751239706
114,200474.7710055972
2700,156206.32852169056
217,105995.21732152891
343,174787.41625934173
386,237908.95182720188
2005,111462.29985308656
2908,125386.61286472811
1814,202481.67828279384
2446,403559.2957102484
208,127911.2188937257
1679,112205.71576144091
822,336139.83016932226
6,187017.07034372573
1781,358350.48157810455
2397,296781.8175476503
2340,297969.3238762136
1618,169853.61593371176
2843,132465.08623010234
1061,401230.3310742784
2786,127389.37324199798
1935,141144.0108475888
1341,117958.66356346439
521,267352.2623142188
2136,138699.3470468501
996,193829.46489550683
227,134768.3099791997
135,153686.42243839402
1167,177428.08369289516
294,228328.66706543055
1776,201060.01407485493
540,161543.43340225035
1717,201171.23920638845
2303,132422.82844295722
116,188686.28118923627
127,137729.07858381057
1371,111473.13618285736
1014,138627.18213854142
1507,106290.78377140341
702,121966.78839899135
750,142793.6912534427
261,149396.32810788747
1559,72771.23611182846
577,210122.1692435624
2812,196152.75325867365
2080,144131.47293154502
1368,118352.09327205573
2376,120151.3447118513
659,108567.63276870019
1235,141178.72596164106
332,81508.98291263983
1917,142710.68739172062
2094,246858.32803592892
1460,247148.28234880383
1471,199489.03644665086
1509,107538.84620369112
1922,140317.02266572317
433,406151.29629272857
460,286857.2527289465
1116,236309.67643834767
1137,148007.46298330126
53,170243.41815771407
2354,259327.00761126325
1475,192934.8164404796
1761,506367.2031133025
842,136803.58601223328
2739,160145.25519588977
2509,149514.6708791683
1007,212744.38413946168
2610,185307.30947062658
1952,101829.36208232089
2719,148651.85208107685
2921,90125.73570599615
1966,144929.1116064084
292,111190.807290891
1204,190085.06138337872
1829,277470.64590174716
2419,181831.51773080142
391,157230.7162874019
798,106767.1548382911
481,202989.98524864344
193,189223.8151206186
555,127054.15498575871
899,56781.56946353608
2357,169459.431956434
328,116612.67530603349
1356,117693.82510484905
1154,109598.40901677177
1730,174998.97214293008
2249,147559.81276846555
1119,277634.7070400568
2856,131916.9120412268
1394,143528.90717325703
2587,134261.7048839634
61,308235.87151187396
2661,165023.0227185466
2711,138016.5816560103
1147,176468.9859711309
757,120986.20935325738
2623,100084.94030085293
2378,141943.63325953746
1413,125112.93143974047
1722,217863.41469477653
1112,225229.80784343192
1623,196682.98235565555
1201,188227.22672383694
1513,127465.770896067
957,256231.40900462485
1171,282250.28742753965
1145,193923.15753260834
2726,218083.9327081736
703,131549.71165075537
760,95129.2949502371
1964,142927.39802437733
2512,191795.7557896369
159,109548.91241289249
1281,171541.16636232683
468,171250.47044888313
290,125590.74278541008
665,119326.96355541213
1463,245736.60870882808
1792,240481.37847254617
923,139434.96792623968
500,268478.0849141601
1408,130730.51028822259
331,84507.68509249776
170,124535.06469149787
2192,90544.86714960793
2571,254554.8450493745
2314,159885.7947624032
2647,104966.43654465588
422,432065.98208861443
2457,314079.5959919822
1838,195757.0063257111
2805,228295.17172052513
1645,165043.5759489615
1711,325636.6675744052
2825,204981.00779167074
322,356995.12230475456
2103,239601.19310101576
342,115984.92505015257
600,125648.56617761723
488,185417.92183305175
1725,317162.5886473319
2246,276532.1102153757
2847,135663.60117358333
806,225125.6529988807
530,225009.79207071287
963,199803.28871171933
2678,99056.92453959062
171,97977.98653511706
2401,479321.05836780486
805,222236.16251717473
2259,253874.4869693162
1748,192199.63044119353
1361,116425.15399366908
1677,108576.77373075984
1406,124695.08872714592
2322,205945.93603909388
688,162969.85792230561
143,144130.7579814789
804,211936.65100888262
1214,167961.81906297794
2828,133582.41257785828
1999,155280.85461735685
2467,192623.10590536866
2665,169816.58546693556
1538,432478.40800274647
398,117720.25658765144
2822,115263.46820948563
2157,151893.04710238698
1856,194511.1062037696
1269,106835.21179447869
2570,122456.77071311444
2320,235677.27359286067
1517,131117.14795098433
2304,117704.1240969732
1312,102182.81153529821
2012,135752.34270410053
506,222955.45601517652
2865,234034.7695102655
2367,94353.75734244245
554,90966.57907520766
238,124733.58661999508
1954,130974.30402652576
2488,133070.51854795765
2291,70702.31289375162
1969,101936.3878150595
2725,160933.20353043094
1482,148920.793408361
2763,187312.68020738615
503,251788.81029777345
1584,238616.77591472625
1531,125474.52908638235
2210,177140.1140383951
459,348511.02303032216
556,122109.2163013817
1347,140350.95414303048
1290,83146.37375819508
1388,87853.51165335283
1571,230092.18056284613
2754,185911.6668898498
765,126644.19995720034
2494,130651.14502874177
2870,224157.64270633334
7,242556.79605753472
1114,241985.35020300798
2418,271346.45997341827
291,125163.47110115252
18,306375.8920611522
39,414757.11881586356
1001,262163.5402924913
2442,227175.50391973276
616,121223.37815742585
2680,79990.42216064168
1414,131779.5640882246
289,147633.77873636514
40,250471.0150213217
860,120679.03596194022
409,129137.79800091448
673,150541.9781667726
2427,170064.0523826591
2036,152945.2840964355
2564,148989.58034282902
642,140512.2812005992
1008,198323.13288206185
1908,135710.99784716094
2519,174205.52547889532
1369,95545.00899266076
2855,185972.26084315425
712,104492.44653944415
1943,123265.79170451679
1958,125909.8308217586
107,150525.06888222575
2295,196864.06025770737
704,102819.90862863977
676,131534.3745043864
259,177193.3004605602
93,310345.61676015455
106,249248.93021718733
2315,176142.15950839224
1050,111780.98441448844
1095,201992.71912031088
2709,141921.34066930102
758,145161.62048211767
1496,141041.61032638032
2370,116568.70836936355
2458,243464.90656850167
2733,131485.17153716876
161,286118.5663928985
726,128130.90691161533
845,212062.07121247047
947,257155.4588782371
2232,109222.73441505754
2563,143851.68929184932
2299,110088.42938519696
211,97239.13949612754
605,155397.10743410324
1478,194543.510806458
2247,276532.1102153757
2274,185092.0742584852
2869,220751.73713105114
967,232868.6559766409
2656,106705.6726864642
667,207707.3039772633
1042,97140.2498418691
2023,146422.1271423377
2447,420271.939177793
2055,124749.00547784034
2275,283325.5494972707
2204,194845.92817667924
1563,277965.21502129984
483,215732.4284697187
796,133408.04818559994
1526,177388.29581653755
2042,110245.77662145787
442,374121.6489841652
1693,332214.6769333564
1468,224483.19669427964
1430,211387.2625807388
2605,141001.97896179813
1529,217443.39389617843
335,143753.144805155
1287,120872.39636396943
31,94770.12679352617
1785,298389.6235874939
82,166872.9843773819
2620,136779.4368444973
252,194290.29667204942
721,67325.61788416012
2165,181998.0181499777
2316,182095.70521371355
775,120446.53180015674
1558,72304.31876476739
17,200209.24648776866
1022,213398.29221058596
925,152097.9758456308
438,261369.0270260732
1270,146928.20012976523
1272,128014.71657478406
215,145925.67258841023
266,229958.19429764754
2402,290232.85402902303
1250,137151.09845309544
1984,113620.36021591249
1279,149588.16452205912
377,255436.09479033438
1252,112742.0439694609
2156,263512.67554759735
499,333967.555604428
1374,120922.17220313649
2898,249752.73323786838
401,109893.18358135749
2721,170211.87783659817
2078,274892.4062688442
2589,139793.04182026885
1946,252188.5335082567
1334,134707.0042780108
2781,218551.8895729276
431,405093.4240685559
576,179722.0075561193
1474,213667.66842698082
2254,131392.47694828603
2155,291886.4830273459
885,111989.17305855975
643,145102.9558823652
1944,139482.8129634256
480,191869.71572176254
2845,118864.91752619942
2387,323973.8913513864
2407,204167.92695081062
2527,151651.8720718511
2514,157680.31189658286
629,126168.29074175755
80,212176.47738671367
1876,135613.4841691395
1546,103897.21371179968
2518,179749.46316045788
2347,149580.00361271386
783,212861.69227598808
1322,88714.90354928875
194,114708.57175152544
1770,304893.09016597463
2143,153440.79993880077
1229,178458.07743070705
511,269465.2208134463
46,218606.81807029605
1348,130873.0226375378
2465,190420.440556739
387,226411.4860612831
873,205566.3988811879
1918,119674.55077560726
2764,235446.86603267977
2184,113043.37542177869
934,139998.00986115533
1920,132011.5872921155
2631,136783.5888959893
1768,610020.1859148854
2040,116643.64271827166
1749,205443.2320155884
834,234069.77499904242
1457,231211.10206088406
79,118710.9274195474
2302,123618.19977523743
1817,146857.27289982152
2755,222655.33075830402
359,182483.4368414424
2059,111208.49604526257
2092,260162.67312357653
2516,221578.56769617938
150,129457.89626866853
1656,153691.2303000787
83,119375.65885401196
2411,178641.8138323343
795,64506.99632566623
2312,218572.33981468584
2917,104805.55289778714
1624,180692.0174874805
2215,307556.66605756385
1211,141604.94658436888
1485,151893.04710238698
1024,171393.52410540846
570,194469.60780442218
2874,132536.53889342956
700,127998.74965563111
2756,197201.41594352425
2022,171402.51558922505
583,219888.85322084138
2392,420708.05290193623
2424,185205.42688726878
212,110652.71774827711
736,136349.68390824983
1610,176940.78984280472
890,117107.6975055279
467,172573.78492276478
578,248937.09943326478
1747,188264.2340086639
1149,163849.13455483696
2758,218582.63206012975
857,140025.58969145152
2219,310260.314443985
733,109901.53730385104
2909,104654.98929438832
1798,261135.7956667421
235,99645.91163252092
2366,126385.42874482079
1027,130459.08872255121
1195,139075.51590031123
1303,65317.71997291436
148,177036.72402846284
608,151484.70127423745
2515,185557.1559651416
821,273814.40065455955
2500,263725.87198115705
745,116190.44819972702
741,144887.07830844846
1611,133611.685081541
2532,124434.22311855739
1081,219658.7301271954
1692,466429.2580912388
2520,168279.71129774879
276,105122.80157237426
1992,121589.9911742218
663,72917.38746358053
418,120681.29762785896
1733,206582.28616545015
2359,148856.00433409296
253,181706.1371189485
1518,166703.25330771337
2035,117369.73943375918
2919,86630.60763918598
1540,288824.12528136285
2120,139892.5671307134
1674,171364.8669128993
256,174249.2284574831
2361,103754.1423397237
978,80346.6481922177
2280,156457.9586302883
2095,219672.6162398575
1709,333750.27483813796
2801,229200.00935380056
1246,126547.762115507
2373,94353.75734244245
1055,276047.6263254218
2017,136347.7891511802
1099,255982.70737095014
1344,93549.5206796354
835,211675.95504144224
1117,214013.29397153328
2043,100255.89736485151
2085,123086.47111496092
410,133672.88727017876
2650,113962.08627185778
2867,206268.64671821607
1668,114718.89229223275
1161,174579.8678868645
2122,183861.4073055692
2539,143374.70166492197
1047,134952.8006276514
1445,133967.2241078828
541,134030.4779473531
569,221377.871845533
1276,124165.73964213501
918,148302.25980313445
326,159693.03920511345
1936,136354.68990540208
895,95458.82289686221
257,140494.5460692751
1241,173373.54242138134
1545,113012.60625893647
1189,187136.71717069438
270,148920.793408361
2066,194084.3985651566
693,111805.06514865084
1259,128590.63942717285
2916,149380.6309979075
2321,289912.1070182058
1977,103474.26822508856
1895,149308.3362856374
1240,159131.56847909497
85,152094.29373405038
1823,128850.56469662882
825,245195.08481649306
110,218711.12206667048
697,127257.1894256731
2297,127234.05094738714
1231,145823.473486402
1355,132551.81463971938
968,369299.560738781
584,210703.09871732083
1315,132233.58268338424
1606,145821.1121486495
206,88781.13358057704
1685,374820.29930105526
2016,133069.69683518654
869,206157.01070431588
2135,127364.56340185218
2346,174007.9233139043
2430,222039.90613268674
2198,122219.28547712752
2652,121821.29228219169
27,123176.06784701745
241,144019.0497048873
906,115957.44598987355
1506,117564.93930168901
2098,340875.27614590916
1435,201880.28121708424
2213,150524.3832279156
1274,140067.2174576036
743,57585.535493489355
1737,189584.36073849731
2797,294063.92806708085
2185,67331.53618045247
58,169027.56038428252
830,195771.0636498933
808,126313.70109596312
680,152003.3629430703
1153,118811.10572890787
1291,135512.64053231088
1818,134918.71562381613
2161,180313.2125539298
1883,133636.40521572615
350,312109.58199299406
2473,140465.69569607175
295,184671.3115564892
293,198388.89791257115
859,129617.00273735779
288,70839.59106776514
1578,167971.57544007595
102,187083.6858639255
2831,148068.58449785688
1030,161115.62239216923
2551,148632.86352293115
1286,139272.7298971428
958,324963.3877742749
776,124061.3430936012
72,210357.3850001772
2263,251268.53653433945
1866,147397.92299518452
2876,72277.64286162416
2146,246885.44235965202
103,189392.67703232847
1500,122864.77515707263
492,176153.96913287975
167,140905.21873392598
2597,108038.28156753539
2685,118595.55945268214
1035,163862.1874730111
1220,74688.5590962794
2602,135215.31909421235
2159,207213.46442008571
695,136402.36668062067
1109,255267.28033276787
640,159135.93201809173
1652,153472.3610228054
2090,175331.12204994416
1188,176621.43108301153
2345,261015.06644306073
1059,445416.4571602064
2751,240889.36985197305
128,204249.83093543135
1523,194692.7542302087
2925,160336.60744050314
2145,282480.2344626398
1121,209973.68563463778
566,315007.56850764056
565,227419.18230710048
1331,142631.55676632436
2928,126930.54540312882
156,150348.84767320196
797,127100.82269986841
327,90125.73570599615
2859,165142.74354982385
1453,122262.03150612308
1762,343861.5450389657
1868,198929.31695795592
1760,174798.74986534266
1113,243164.039915693
1812,184266.07968858117
117,159161.5523542947
1142,195634.772282805
2342,418193.05739544425
927,154796.79270286707
2478,175224.18874690816
655,78757.49325478192
2064,134562.6428641417
369,240035.1410797774
2239,101230.79025890771
2732,213037.32505160914
1653,162378.88895067127
959,199367.2528496356
2395,366569.9460799233
1412,104037.00504459803
271,240489.4441777641
1484,148920.793408361
1497,136508.8530803742
552,141698.91242155855
2,115326.33776872137
1855,279382.6353814889
4,268404.15021097276
2292,152353.64943956892
134,132634.7316478288
646,104763.8646141625
42,314598.97302262776
532,222261.79251137216
713,91266.79247148817
2561,135321.44617179694
2360,130154.57556337897
1333,125949.71848076349
1407,237345.77664617478
2892,282327.5002827056
574,249488.5772788762
1227,168937.80234268942
2591,199848.15996850657
1476,206669.69299270608
1125,238211.69759143825
1446,147595.8726690373
408,118217.39231573815
1101,298681.77358733385
2251,193047.19752165783
373,172745.99137101363
2554,128825.49434046485
2382,259390.93104479773
1985,95903.99560786411
519,221588.59177120638
1093,200260.75323795291
864,239365.29622768614
2889,147863.3916598249
2308,186459.09639402252
986,152266.05712518538
1302,116713.19511099835
585,142974.76207471144
2708,145698.90494307532
147,126260.83172380221
1441,211543.64929208253
383,205788.94082659454
285,130141.57114671785
181,112980.01440006061
358,190250.93580273184
780,186120.8481189942
258,185336.93605238714
1865,229111.7752229588
692,116465.36994633313
2902,293714.9808787559
508,250570.3370284098
2638,134716.2579697498
36,140897.5707375931
611,168856.63106628874
2281,135413.03181438384
1678,120170.61468912529
1696,429877.48911802
1557,88909.48069083354
2180,146173.0289469567
1726,219182.71526054235
951,137774.443247108
267,224223.75387912587
2706,143084.14602743168
2221,252668.44099453453
1357,150999.89743528643
2901,294183.7514458931
347,183843.49804991667
2164,192992.81355816673
1586,328432.50474660774
360,162691.5015293559
1769,236138.39373249013
2617,153838.4059108627
1879,140233.22696779412
991,220346.7965564572
1535,133445.22364138078
1191,144632.21959975042
1579,221066.12622998198
1882,129961.17667350352
1510,120980.53171639031
2196,176639.35557477787
1845,171234.9077632473
2336,447860.28999444575
942,87802.79856614319
861,131405.7370888532
2555,128326.42213264425
1392,141831.39302482546
2099,243509.08914864334
1543,104941.6046487112
948,234222.0266725474
1239,174429.6842956498
22,179563.31988592245
2796,238393.66764922632
2747,180315.76519958134
92,312006.76132206
210,173505.31289587126
1858,188380.2690745861
2228,152279.87706459803
447,211981.0748629714
827,234509.49063785796
1649,216481.52559803834
682,134859.52363706485
2698,103052.16889958942
494,174019.34918499543
214,138566.41275396646
2441,272245.6750788249
2679,122712.04980577875
1336,123566.11073341955
465,179963.31662772608
1524,148391.8681321622
2543,121698.78716269328
631,147337.05417371486
2452,328076.0943180061
228,146999.2401288636
126,161216.2526258833
1092,225036.2445090907
1122,200845.7708236761
932,210299.28745502216
1980,106493.94545382583
2171,106089.30487037795
551,162363.36900004453
2768,194567.4380285315
2056,111111.47566502378
1159,366656.3936256341
2645,123643.31164967953
1174,188008.13673590546
2266,220859.37918442217
2462,372123.69420398417
1219,147141.3791621272
2922,165728.37024670313
118,155670.2562955933
474,170243.41815771407
2576,150286.23208749213
872,249524.66491658756
1077,216063.01209984385
1536,156915.43943228456
1150,123701.30311266775
2341,300039.7315855403
1931,160010.247807099
2785,137144.30444572435
2538,127980.52914165585
597,199098.54422963463
464,189739.2727087284
233,229745.2736575097
2169,111771.09164230152
2123,175278.1647910798
1867,167802.78975178098
137,218448.94981099895
515,225492.32247205704
933,104941.6046487112
2784,169889.8453924168
972,175616.2103805205
599,156510.76081902534
2614,131262.4898452083
2582,126052.18058506217
1409,166792.066310361
175,94786.89630516303
352,237581.4542278398
976,95772.5551121199
2134,193151.44899617252
984,118410.59750140904
2396,356544.73368866195
1673,123613.19853378378
404,122146.56855345127
607,170127.22913083358
814,137834.60815673624
868,195215.4735542121
2271,193840.39410118654
1633,256627.36983766456
337,195644.28928063202
2765,192802.09630768353
1746,234450.03335877432
368,309749.71440977784
2806,205497.67635835597
1662,198277.90256410599
1234,210562.2696657959
1373,124918.73492371374
1672,109893.18358135749
1939,121574.8909836748
